sensor_id,machine_id,timestamp,temperature_c,vibration_mm_s,pressure_psi,rpm,power_kw
S002882,M006,2025-01-31 04:00:00,54.36,2.33,104.54,2142.5,49.45
S002883,M006,2025-01-31 08:00:00,58.18,2.399,107.92,2069.1,29.8
S002884,M006,2025-01-31 12:00:00,55.47,2.133,104.15,2111.6,18.84
S002885,M006,2025-01-31 16:00:00,57.18,2.258,105.28,2091.4,47.1
S002886,M006,2025-01-31 20:00:00,54.43,2.013,105.56,2094.9,38.4
S002887,M006,2025-02-01 00:00:00,53.53,2.134,109.74,2067.2,23.24
S002888,M006,2025-02-01 04:00:00,53.75,2.182,103.42,2089.2,11.96
S002889,M006,2025-02-01 08:00:00,54.87,2.261,102.92,2099.5,20.5
S002890,M006,2025-02-01 12:00:00,53.95,2.101,103.92,2118.5,38.91
S002891,M006,2025-02-01 16:00:00,54.76,2.062,105.6,2093.3,12.94
S002892,M006,2025-02-01 20:00:00,54.64,2.154,105.7,2085.2,31.52
S002893,M006,2025-02-02 00:00:00,56.54,2.397,107.88,2097.9,35.93
S002894,M006,2025-02-02 04:00:00,54.96,2.361,107.19,2099.7,18.59
S002895,M006,2025-02-02 08:00:00,56.25,2.172,101.85,2087.0,24.04
S002896,M006,2025-02-02 12:00:00,55.55,2.222,102.48,2093.5,14.93
S002897,M006,2025-02-02 16:00:00,55.69,2.223,105.44,2104.1,28.58
S002898,M006,2025-02-02 20:00:00,55.48,1.936,104.51,2058.9,47.71
S002899,M006,2025-02-03 00:00:00,53.97,2.09,108.77,2135.8,17.75
S002900,M006,2025-02-03 04:00:00,56.36,2.078,100.1,2057.5,21.8
S002901,M006,2025-02-03 08:00:00,56.01,2.235,104.32,2084.7,15.48
S002902,M006,2025-02-03 12:00:00,54.93,2.455,104.42,2066.5,30.57
S002903,M006,2025-02-03 16:00:00,55.98,2.371,104.46,2082.1,26.49
S002904,M006,2025-02-03 20:00:00,55.54,2.144,101.8,2060.5,30.36
S002905,M006,2025-02-04 00:00:00,56.25,2.52,106.19,2128.0,41.52
S002906,M006,2025-02-04 04:00:00,53.97,2.297,103.27,2120.2,31.7
S002907,M006,2025-02-04 08:00:00,53.76,1.962,100.12,2079.2,24.85
S002908,M006,2025-02-04 12:00:00,56.57,2.348,105.82,2101.7,32.66
S002909,M006,2025-02-04 16:00:00,55.33,2.48,104.77,2102.6,14.11
S002910,M006,2025-02-04 20:00:00,58.47,1.959,105.8,2046.8,42.32
S002911,M006,2025-02-05 00:00:00,56.17,1.865,105.94,2029.9,36.68
S002912,M006,2025-02-05 04:00:00,57.29,2.226,106.59,2105.9,16.95
S002913,M006,2025-02-05 08:00:00,55.29,1.87,104.46,2104.7,48.84
S002914,M006,2025-02-05 12:00:00,55.18,2.143,105.78,2056.7,46.7
S002915,M006,2025-02-05 16:00:00,55.92,1.851,106.07,2059.0,14.93
S002916,M006,2025-02-05 20:00:00,58.63,2.152,103.01,2099.4,16.45
S002917,M006,2025-02-06 00:00:00,56.94,2.29,105.03,2103.3,23.25
S002918,M006,2025-02-06 04:00:00,55.32,2.085,107.33,2107.8,20.7
S002919,M006,2025-02-06 08:00:00,58.56,2.211,101.75,2104.0,41.85
S002920,M006,2025-02-06 12:00:00,55.19,2.268,107.94,2071.1,28.25
S002921,M006,2025-02-06 16:00:00,53.34,2.112,102.24,2101.0,18.24
S002922,M006,2025-02-06 20:00:00,52.07,2.362,105.44,2076.1,35.05
S002923,M006,2025-02-07 00:00:00,55.85,2.355,104.81,2046.1,42.36
S002924,M006,2025-02-07 04:00:00,55.29,2.197,102.74,2096.5,29.88
S002925,M006,2025-02-07 08:00:00,56.86,2.252,106.53,2102.5,33.04
S002926,M006,2025-02-07 12:00:00,53.66,2.525,103.23,2141.1,29.06
S002927,M006,2025-02-07 16:00:00,54.81,2.169,106.04,2076.4,40.49
S002928,M006,2025-02-07 20:00:00,56.32,2.126,103.77,2125.3,13.51
S002929,M006,2025-02-08 00:00:00,53.27,2.312,106.56,2093.8,32.9
S002930,M006,2025-02-08 04:00:00,55.13,2.318,106.8,2100.5,33.52
S002931,M006,2025-02-08 08:00:00,57.63,2.334,103.1,2042.6,46.39
S002932,M006,2025-02-08 12:00:00,53.87,2.015,103.83,2144.9,30.67
S002933,M006,2025-02-08 16:00:00,54.29,2.348,102.79,2059.2,35.91
S002934,M006,2025-02-08 20:00:00,55.37,2.032,105.61,2084.7,25.23
S002935,M006,2025-02-09 00:00:00,54.67,2.182,105.5,2079.7,40.67
S002936,M006,2025-02-09 04:00:00,56.91,2.355,105.8,2073.0,17.27
S002937,M006,2025-02-09 08:00:00,55.74,2.103,105.83,2110.1,42.22
S002938,M006,2025-02-09 12:00:00,55.54,2.263,106.21,2124.9,32.8
S002939,M006,2025-02-09 16:00:00,53.84,2.41,103.41,2070.9,11.99
S002940,M006,2025-02-09 20:00:00,50.59,2.008,104.83,2083.1,48.13
S002941,M006,2025-02-10 00:00:00,54.89,2.043,103.27,2135.0,28.08
S002942,M006,2025-02-10 04:00:00,56.1,1.998,103.74,2109.2,11.8
S002943,M006,2025-02-10 08:00:00,55.74,2.051,105.13,2058.6,16.11
S002944,M006,2025-02-10 12:00:00,54.48,2.123,108.19,2043.1,24.7
S002945,M006,2025-02-10 16:00:00,56.94,2.351,105.93,2097.4,19.49
S002946,M006,2025-02-10 20:00:00,56.04,1.932,105.72,2169.1,10.17
S002947,M006,2025-02-11 00:00:00,56.49,2.195,105.51,2090.5,24.27
S002948,M006,2025-02-11 04:00:00,54.96,1.969,109.82,2089.4,30.2
S002949,M006,2025-02-11 08:00:00,54.75,2.183,103.49,2059.5,49.48
S002950,M006,2025-02-11 12:00:00,56.29,2.114,103.99,2083.7,19.9
S002951,M006,2025-02-11 16:00:00,56.14,2.216,105.73,2128.0,37.02
S002952,M006,2025-02-11 20:00:00,57.64,2.401,103.97,2046.1,33.7
S002953,M006,2025-02-12 00:00:00,55.36,2.067,105.12,2126.7,32.09
S002954,M006,2025-02-12 04:00:00,56.28,2.056,105.98,2088.5,49.75
S002955,M006,2025-02-12 08:00:00,56.03,2.144,103.73,2172.0,14.26
S002956,M006,2025-02-12 12:00:00,56.13,2.313,108.9,2109.6,15.51
S002957,M006,2025-02-12 16:00:00,54.3,2.055,107.14,2119.2,41.76
S002958,M006,2025-02-12 20:00:00,57.26,2.042,108.44,2073.4,46.03
S002959,M006,2025-02-13 00:00:00,54.82,2.054,100.52,2083.5,21.31
S002960,M006,2025-02-13 04:00:00,56.52,2.176,104.66,2058.7,46.46
S002961,M006,2025-02-13 08:00:00,57.22,2.039,107.64,2078.8,49.24
S002962,M006,2025-02-13 12:00:00,57.01,2.106,103.98,2009.4,22.14
S002963,M006,2025-02-13 16:00:00,55.27,1.779,106.46,2064.9,31.45
S002964,M006,2025-02-13 20:00:00,55.49,1.769,103.68,2110.6,11.26
S002965,M006,2025-02-14 00:00:00,57.46,2.141,107.1,2081.3,42.99
S002966,M006,2025-02-14 04:00:00,55.62,2.023,105.06,2101.1,30.69
S002967,M006,2025-02-14 08:00:00,56.07,1.929,105.88,2130.6,41.52
S002968,M006,2025-02-14 12:00:00,54.05,2.334,102.89,2086.0,11.68
S002969,M006,2025-02-14 16:00:00,54.24,2.11,105.14,2130.4,34.85
S002970,M006,2025-02-14 20:00:00,58.11,2.245,103.53,2080.0,10.7
S002971,M006,2025-02-15 00:00:00,56.71,2.153,103.25,2073.8,47.04
S002972,M006,2025-02-15 04:00:00,55.94,2.314,108.22,2078.1,39.66
S002973,M006,2025-02-15 08:00:00,55.53,2.13,105.85,2095.4,48.66
S002974,M006,2025-02-15 12:00:00,57.34,1.824,108.77,2073.2,32.71
S002975,M006,2025-02-15 16:00:00,57.31,2.119,106.5,2117.6,13.08
S002976,M006,2025-02-15 20:00:00,55.19,2.051,105.22,2095.7,30.54
S002977,M006,2025-02-16 00:00:00,55.78,1.922,103.08,2087.2,28.57
S002978,M006,2025-02-16 04:00:00,56.16,2.027,105.11,2106.0,35.29
S002979,M006,2025-02-16 08:00:00,53.76,2.134,104.96,2062.6,36.36
S002980,M006,2025-02-16 12:00:00,53.71,2.07,104.22,2125.6,17.77
S002981,M006,2025-02-16 16:00:00,53.56,2.06,109.3,2099.5,41.98
S002982,M006,2025-02-16 20:00:00,54.49,2.078,105.67,2059.2,25.35
S002983,M006,2025-02-17 00:00:00,55.09,2.012,106.47,2060.9,24.58
S002984,M006,2025-02-17 04:00:00,54.79,1.987,106.52,2073.4,49.33
S002985,M006,2025-02-17 08:00:00,55.1,2.154,102.52,2085.0,41.09
S002986,M006,2025-02-17 12:00:00,54.18,2.416,106.33,2090.3,38.91
S002987,M006,2025-02-17 16:00:00,54.58,2.335,106.8,2104.6,29.18
S002988,M006,2025-02-17 20:00:00,57.91,2.069,105.49,2092.9,27.0
S002989,M006,2025-02-18 00:00:00,55.22,1.915,105.87,2046.6,15.03
S002990,M006,2025-02-18 04:00:00,54.93,2.111,108.28,2094.4,18.76
S002991,M006,2025-02-18 08:00:00,55.5,2.035,103.03,2116.4,39.59
S002992,M006,2025-02-18 12:00:00,54.35,2.179,107.6,2081.4,33.09
S002993,M006,2025-02-18 16:00:00,53.77,2.207,105.45,2028.0,46.15
S002994,M006,2025-02-18 20:00:00,55.75,2.057,107.84,2098.9,31.27
S002995,M006,2025-02-19 00:00:00,53.51,2.032,105.31,2066.7,45.53
S002996,M006,2025-02-19 04:00:00,57.96,2.197,104.24,2037.9,22.98
S002997,M006,2025-02-19 08:00:00,55.1,1.991,104.06,2134.2,36.01
S002998,M006,2025-02-19 12:00:00,54.24,2.401,103.98,2125.3,20.24
S002999,M006,2025-02-19 16:00:00,54.41,2.054,106.23,2102.0,19.23
S003000,M006,2025-02-19 20:00:00,55.02,2.063,102.76,2135.8,31.97
S003001,M006,2025-02-20 00:00:00,54.55,2.478,105.77,2078.3,38.09
S003002,M006,2025-02-20 04:00:00,54.58,2.391,106.4,2124.0,27.45
S003003,M006,2025-02-20 08:00:00,54.64,1.77,107.3,2133.1,47.89
S003004,M006,2025-02-20 12:00:00,54.96,2.034,109.28,2085.6,29.82
S003005,M006,2025-02-20 16:00:00,55.7,2.33,106.82,2121.4,16.14
S003006,M006,2025-02-20 20:00:00,55.57,2.046,103.29,2102.8,28.94
S003007,M006,2025-02-21 00:00:00,56.04,2.137,106.6,2066.4,30.73
S003008,M006,2025-02-21 04:00:00,55.41,2.116,105.74,2070.8,32.62
S003009,M006,2025-02-21 08:00:00,54.29,2.357,101.22,2092.1,46.86
S003010,M006,2025-02-21 12:00:00,58.22,2.246,103.44,2059.5,37.51
S003011,M006,2025-02-21 16:00:00,52.46,2.392,103.18,2106.0,12.54
S003012,M006,2025-02-21 20:00:00,55.7,2.401,102.49,2123.4,24.88
S003013,M006,2025-02-22 00:00:00,54.23,2.21,104.67,2133.1,40.6
S003014,M006,2025-02-22 04:00:00,54.67,2.067,106.73,2122.2,34.64
S003015,M006,2025-02-22 08:00:00,54.92,2.272,103.42,2088.0,39.06
S003016,M006,2025-02-22 12:00:00,57.04,2.054,105.46,2055.1,30.32
S003017,M006,2025-02-22 16:00:00,55.0,2.021,105.03,2066.8,43.72
S003018,M006,2025-02-22 20:00:00,56.74,2.02,106.27,2062.3,46.62
S003019,M006,2025-02-23 00:00:00,56.4,2.117,101.17,2094.1,45.86
S003020,M006,2025-02-23 04:00:00,57.34,2.263,104.68,2096.7,48.01
S003021,M006,2025-02-23 08:00:00,55.72,2.196,107.61,2060.1,44.4
S003022,M006,2025-02-23 12:00:00,55.98,2.156,103.4,2058.4,46.81
S003023,M006,2025-02-23 16:00:00,55.98,2.066,105.49,2112.9,35.38
S003024,M006,2025-02-23 20:00:00,54.5,2.266,105.04,2099.4,35.13
S003025,M006,2025-02-24 00:00:00,52.08,1.739,107.4,2110.4,11.1
S003026,M006,2025-02-24 04:00:00,54.5,2.361,102.75,2117.7,18.13
S003027,M006,2025-02-24 08:00:00,54.28,2.185,108.5,2062.1,48.71
S003028,M006,2025-02-24 12:00:00,53.37,2.109,106.32,2114.7,44.39
S003029,M006,2025-02-24 16:00:00,54.72,1.905,102.88,2114.7,30.01
S003030,M006,2025-02-24 20:00:00,55.31,2.461,104.53,2132.0,49.97
S003031,M006,2025-02-25 00:00:00,53.68,2.134,108.15,2074.2,43.92
S003032,M006,2025-02-25 04:00:00,58.87,1.98,105.88,2104.1,36.31
S003033,M006,2025-02-25 08:00:00,55.86,2.432,106.51,2087.9,17.8
S003034,M006,2025-02-25 12:00:00,55.91,2.251,106.43,2083.6,19.36
S003035,M006,2025-02-25 16:00:00,58.1,2.259,105.55,2089.3,36.63
S003036,M006,2025-02-25 20:00:00,54.5,2.031,104.32,2099.4,24.02
S003037,M006,2025-02-26 00:00:00,55.57,2.347,105.87,2085.7,39.03
S003038,M006,2025-02-26 04:00:00,56.68,2.331,107.89,2093.1,43.45
S003039,M006,2025-02-26 08:00:00,53.59,1.839,105.3,2122.2,44.68
S003040,M006,2025-02-26 12:00:00,57.31,2.522,110.45,2094.2,35.22
S003041,M006,2025-02-26 16:00:00,56.79,2.433,104.24,2116.2,35.66
S003042,M006,2025-02-26 20:00:00,55.35,2.045,103.7,2049.2,24.19
S003043,M006,2025-02-27 00:00:00,55.31,2.034,105.85,2142.5,23.01
S003044,M006,2025-02-27 04:00:00,55.32,2.162,103.75,2119.6,15.77
S003045,M006,2025-02-27 08:00:00,56.72,1.822,103.48,2138.2,29.93
S003046,M006,2025-02-27 12:00:00,55.04,2.172,108.1,2039.8,32.8
S003047,M006,2025-02-27 16:00:00,56.59,2.41,103.27,2066.3,28.57
S003048,M006,2025-02-27 20:00:00,54.73,2.227,105.29,2111.6,22.26
S003049,M006,2025-02-28 00:00:00,55.11,2.192,100.41,2012.8,16.48
S003050,M006,2025-02-28 04:00:00,56.04,2.274,104.38,2062.1,14.02
S003051,M006,2025-02-28 08:00:00,54.72,2.353,101.41,2072.9,22.4
S003052,M006,2025-02-28 12:00:00,56.66,2.345,109.43,2099.5,30.47
S003053,M006,2025-02-28 16:00:00,57.49,2.046,102.64,2074.2,42.61
S003054,M006,2025-02-28 20:00:00,54.79,2.271,107.19,2119.9,17.08
S003055,M006,2025-03-01 00:00:00,58.38,1.957,105.03,2081.5,16.2
S003056,M006,2025-03-01 04:00:00,57.2,2.205,104.09,2093.2,11.19
S003057,M006,2025-03-01 08:00:00,52.96,2.375,102.78,2100.0,41.07
S003058,M006,2025-03-01 12:00:00,56.96,1.921,107.05,2068.6,14.82
S003059,M006,2025-03-01 16:00:00,54.87,2.482,106.05,2111.9,25.06
S003060,M006,2025-03-01 20:00:00,54.97,2.28,107.05,2065.9,46.89
S003061,M006,2025-03-02 00:00:00,56.42,2.102,103.72,2127.1,10.13
S003062,M006,2025-03-02 04:00:00,53.13,2.256,104.43,2140.3,37.19
S003063,M006,2025-03-02 08:00:00,55.63,2.425,107.45,2070.5,20.65
S003064,M006,2025-03-02 12:00:00,55.21,2.087,104.26,2080.6,24.16
S003065,M006,2025-03-02 16:00:00,57.23,2.042,108.07,2082.9,39.99
S003066,M006,2025-03-02 20:00:00,57.25,2.247,104.22,2079.4,40.07
S003067,M006,2025-03-03 00:00:00,55.85,2.355,108.5,2078.6,23.42
S003068,M006,2025-03-03 04:00:00,57.36,2.331,108.34,2085.2,47.17
S003069,M006,2025-03-03 08:00:00,54.24,2.424,106.79,2094.9,28.05
S003070,M006,2025-03-03 12:00:00,54.96,2.598,105.36,2106.5,14.24
S003071,M006,2025-03-03 16:00:00,55.62,2.437,104.19,2101.0,46.37
S003072,M006,2025-03-03 20:00:00,57.82,2.323,106.27,2064.4,11.8
S003073,M006,2025-03-04 00:00:00,54.71,2.004,106.29,2109.1,48.24
S003074,M006,2025-03-04 04:00:00,55.29,2.473,104.33,2100.9,23.49
S003075,M006,2025-03-04 08:00:00,57.53,2.176,103.61,2113.0,16.2
S003076,M006,2025-03-04 12:00:00,56.94,2.168,105.25,2064.0,13.69
S003077,M006,2025-03-04 16:00:00,53.97,2.204,103.33,2062.1,35.95
S003078,M006,2025-03-04 20:00:00,55.97,2.176,107.86,2113.9,24.95
S003079,M006,2025-03-05 00:00:00,59.72,2.152,101.49,2037.6,16.62
S003080,M006,2025-03-05 04:00:00,56.01,2.208,98.82,2100.1,17.17
S003081,M006,2025-03-05 08:00:00,54.88,2.643,102.26,2067.1,12.84
S003082,M006,2025-03-05 12:00:00,52.68,2.277,107.08,2118.6,23.46
S003083,M006,2025-03-05 16:00:00,53.85,2.403,104.12,2071.3,41.1
S003084,M006,2025-03-05 20:00:00,56.16,2.543,106.89,2062.2,37.19
S003085,M006,2025-03-06 00:00:00,56.51,1.96,103.05,2114.8,48.14
S003086,M006,2025-03-06 04:00:00,54.93,2.259,105.86,2086.6,39.44
S003087,M006,2025-03-06 08:00:00,56.67,1.905,104.35,2091.3,17.38
S003088,M006,2025-03-06 12:00:00,52.44,2.482,106.15,2069.6,29.78
S003089,M006,2025-03-06 16:00:00,54.38,2.152,108.17,2121.2,37.01
S003090,M006,2025-03-06 20:00:00,56.4,1.976,104.47,2111.0,18.66
S003091,M006,2025-03-07 00:00:00,54.81,2.372,104.1,2080.7,20.98
S003092,M006,2025-03-07 04:00:00,54.75,2.238,105.04,2121.3,33.79
S003093,M006,2025-03-07 08:00:00,57.96,2.043,107.99,2076.8,43.13
S003094,M006,2025-03-07 12:00:00,55.6,2.679,104.89,2134.0,14.73
S003095,M006,2025-03-07 16:00:00,56.64,2.159,104.11,2042.2,36.47
S003096,M006,2025-03-07 20:00:00,56.49,2.125,105.81,2145.5,32.91
S003097,M006,2025-03-08 00:00:00,55.59,2.094,104.41,2071.6,46.33
S003098,M006,2025-03-08 04:00:00,58.18,2.378,102.27,2097.7,34.11
S003099,M006,2025-03-08 08:00:00,54.96,2.361,105.38,2127.3,10.49
S003100,M006,2025-03-08 12:00:00,52.15,2.374,106.91,2065.7,46.29
S003101,M006,2025-03-08 16:00:00,56.71,2.371,104.69,2058.0,10.33
S003102,M006,2025-03-08 20:00:00,57.03,2.283,106.0,2053.2,36.09
S003103,M006,2025-03-09 00:00:00,55.16,2.172,102.18,2082.5,33.76
S003104,M006,2025-03-09 04:00:00,59.93,1.861,104.99,2054.0,12.34
S003105,M006,2025-03-09 08:00:00,55.37,2.458,105.76,2110.8,41.01
S003106,M006,2025-03-09 12:00:00,54.27,2.15,104.19,2085.5,47.11
S003107,M006,2025-03-09 16:00:00,55.6,2.319,102.38,2113.7,20.11
S003108,M006,2025-03-09 20:00:00,56.37,2.257,109.04,2087.5,21.6
S003109,M006,2025-03-10 00:00:00,52.7,2.377,102.59,2062.9,26.77
S003110,M006,2025-03-10 04:00:00,54.2,2.444,103.13,2085.7,11.31
S003111,M006,2025-03-10 08:00:00,57.09,2.393,105.95,2120.8,44.3
S003112,M006,2025-03-10 12:00:00,57.49,1.882,104.68,2088.6,44.75
S003113,M006,2025-03-10 16:00:00,54.27,2.07,105.73,2053.7,36.16
S003114,M006,2025-03-10 20:00:00,56.17,2.184,101.58,2082.9,16.95
S003115,M006,2025-03-11 00:00:00,56.53,2.367,104.64,2083.1,49.9
S003116,M006,2025-03-11 04:00:00,56.0,2.256,101.37,2089.8,36.97
S003117,M006,2025-03-11 08:00:00,55.88,2.458,106.31,2124.6,29.37
S003118,M006,2025-03-11 12:00:00,54.12,2.202,105.53,2120.0,49.71
S003119,M006,2025-03-11 16:00:00,54.67,2.512,104.97,2070.4,39.85
S003120,M006,2025-03-11 20:00:00,54.77,2.179,104.95,2150.9,11.65
S003121,M006,2025-03-12 00:00:00,56.15,2.379,101.24,2089.3,36.82
S003122,M006,2025-03-12 04:00:00,58.17,2.152,103.54,2094.0,46.87
S003123,M006,2025-03-12 08:00:00,52.37,2.281,104.62,2102.9,39.34
S003124,M006,2025-03-12 12:00:00,54.55,2.434,104.74,2093.1,26.29
S003125,M006,2025-03-12 16:00:00,56.14,2.507,106.38,2099.9,19.91
S003126,M006,2025-03-12 20:00:00,55.93,2.364,102.56,2055.9,22.68
S003127,M006,2025-03-13 00:00:00,56.62,2.381,102.89,2033.7,41.39
S003128,M006,2025-03-13 04:00:00,57.25,2.332,100.38,2086.5,49.4
S003129,M006,2025-03-13 08:00:00,53.9,2.275,103.67,2129.5,43.59
S003130,M006,2025-03-13 12:00:00,53.24,2.454,106.46,2110.7,30.55
S003131,M006,2025-03-13 16:00:00,56.96,2.456,106.57,2099.5,39.32
S003132,M006,2025-03-13 20:00:00,55.02,1.898,106.85,2056.7,47.04
S003133,M006,2025-03-14 00:00:00,57.13,2.346,110.15,2145.3,34.59
S003134,M006,2025-03-14 04:00:00,55.08,2.081,106.06,2086.9,36.29
S003135,M006,2025-03-14 08:00:00,56.17,2.448,104.86,2105.6,34.8
S003136,M006,2025-03-14 12:00:00,54.69,2.605,105.21,2141.3,37.48
S003137,M006,2025-03-14 16:00:00,55.59,2.454,103.61,2088.6,14.67
S003138,M006,2025-03-14 20:00:00,55.41,2.413,101.96,2098.5,22.75
S003139,M006,2025-03-15 00:00:00,55.67,2.276,105.61,2116.8,48.62
S003140,M006,2025-03-15 04:00:00,54.65,2.562,106.53,2113.5,29.0
S003141,M006,2025-03-15 08:00:00,55.42,2.757,103.83,2022.5,46.44
S003142,M006,2025-03-15 12:00:00,54.13,2.049,107.51,2102.1,40.01
S003143,M006,2025-03-15 16:00:00,58.19,1.852,107.98,2097.1,43.88
S003144,M006,2025-03-15 20:00:00,57.52,2.778,102.72,2073.7,48.97
S003145,M006,2025-03-16 00:00:00,59.86,2.127,104.5,2084.4,44.88
S003146,M006,2025-03-16 04:00:00,57.23,2.536,104.68,2070.8,12.85
S003147,M006,2025-03-16 08:00:00,58.91,2.482,105.37,2061.9,28.66
S003148,M006,2025-03-16 12:00:00,56.51,2.673,102.14,2046.9,46.57
S003149,M006,2025-03-16 16:00:00,52.95,2.178,104.4,2071.6,44.66
S003150,M006,2025-03-16 20:00:00,55.16,2.543,102.02,2072.1,48.84
S003151,M006,2025-03-17 00:00:00,58.53,2.528,105.94,2094.2,48.69
S003152,M006,2025-03-17 04:00:00,55.9,2.607,105.61,2104.3,42.44
S003153,M006,2025-03-17 08:00:00,57.31,2.177,104.87,2094.3,31.23
S003154,M006,2025-03-17 12:00:00,54.98,2.654,107.46,2107.5,16.43
S003155,M006,2025-03-17 16:00:00,57.0,2.273,106.51,2077.7,23.2
S003156,M006,2025-03-17 20:00:00,56.54,2.342,105.69,2139.1,38.05
S003157,M006,2025-03-18 00:00:00,59.31,2.479,104.31,2068.9,19.2
S003158,M006,2025-03-18 04:00:00,56.09,2.365,102.64,2059.2,44.16
S003159,M006,2025-03-18 08:00:00,53.86,2.081,100.36,2039.6,23.83
S003160,M006,2025-03-18 12:00:00,57.37,2.36,103.82,2070.3,33.63
S003161,M006,2025-03-18 16:00:00,55.04,2.065,103.24,2103.8,49.96
S003162,M006,2025-03-18 20:00:00,54.81,2.343,108.13,2082.0,14.1
S003163,M006,2025-03-19 00:00:00,57.93,2.519,106.28,2048.9,26.81
S003164,M006,2025-03-19 04:00:00,54.05,2.319,101.56,2121.2,44.05
S003165,M006,2025-03-19 08:00:00,58.98,2.356,103.74,2083.5,43.83
S003166,M006,2025-03-19 12:00:00,56.8,2.674,103.94,2052.6,14.23
S003167,M006,2025-03-19 16:00:00,54.41,2.62,103.81,2109.0,30.6
S003168,M006,2025-03-19 20:00:00,56.29,2.397,106.85,2107.6,20.52
S003169,M006,2025-03-20 00:00:00,58.56,2.464,102.55,2071.4,28.13
S003170,M006,2025-03-20 04:00:00,58.26,2.136,104.26,2097.6,17.37
S003171,M006,2025-03-20 08:00:00,53.83,2.519,105.35,2039.9,47.49
S003172,M006,2025-03-20 12:00:00,55.95,2.543,102.99,2103.0,22.48
S003173,M006,2025-03-20 16:00:00,57.53,2.126,101.31,2063.1,11.45
S003174,M006,2025-03-20 20:00:00,57.42,2.569,103.44,2068.3,16.64
S003175,M006,2025-03-21 00:00:00,54.16,2.43,99.64,2087.4,19.34
S003176,M006,2025-03-21 04:00:00,55.65,2.566,105.02,2121.6,44.18
S003177,M006,2025-03-21 08:00:00,55.04,2.71,106.11,2067.9,47.01
S003178,M006,2025-03-21 12:00:00,56.69,2.492,105.03,2118.4,12.03
S003179,M006,2025-03-21 16:00:00,56.96,2.341,107.14,2021.0,20.14
S003180,M006,2025-03-21 20:00:00,54.72,2.621,101.48,1998.3,18.01
S003181,M006,2025-03-22 00:00:00,56.76,2.703,103.62,2098.2,17.84
S003182,M006,2025-03-22 04:00:00,61.48,2.316,105.46,2091.8,42.33
S003183,M006,2025-03-22 08:00:00,55.88,2.646,99.81,2022.2,50.76
S003184,M006,2025-03-22 12:00:00,56.84,2.604,103.59,2061.1,25.5
S003185,M006,2025-03-22 16:00:00,56.52,2.511,103.14,2044.2,48.02
S003186,M006,2025-03-22 20:00:00,59.97,2.502,102.0,2066.6,19.86
S003187,M006,2025-03-23 00:00:00,56.92,2.527,99.91,2075.8,43.3
S003188,M006,2025-03-23 04:00:00,56.33,2.525,107.06,2046.1,33.94
S003189,M006,2025-03-23 08:00:00,56.85,2.469,106.89,2045.2,35.68
S003190,M006,2025-03-23 12:00:00,58.48,2.508,105.62,2089.0,22.25
S003191,M006,2025-03-23 16:00:00,58.54,2.203,104.19,2089.6,12.28
S003192,M006,2025-03-23 20:00:00,59.37,2.07,105.66,2104.4,49.58
S003193,M006,2025-03-24 00:00:00,55.72,2.718,107.12,2112.7,50.96
S003194,M006,2025-03-24 04:00:00,56.33,2.452,104.93,2044.6,16.45
S003195,M006,2025-03-24 08:00:00,58.42,2.634,107.85,2020.3,47.54
S003196,M006,2025-03-24 12:00:00,54.69,2.587,105.14,2015.5,17.23
S003197,M006,2025-03-24 16:00:00,54.93,2.816,105.37,2072.5,45.9
S003198,M006,2025-03-24 20:00:00,53.53,2.439,102.33,2112.7,15.81
S003199,M006,2025-03-25 00:00:00,55.9,2.175,102.68,2056.8,11.33
S003200,M006,2025-03-25 04:00:00,58.86,2.845,103.58,2075.8,19.87
S003201,M006,2025-03-25 08:00:00,55.36,2.663,104.6,2061.4,31.81
S003202,M006,2025-03-25 12:00:00,57.98,2.683,106.99,2105.0,14.94
S003203,M006,2025-03-25 16:00:00,55.41,2.501,108.37,2024.8,11.09
S003204,M006,2025-03-25 20:00:00,56.41,2.362,103.53,2033.3,39.67
S003205,M006,2025-03-26 00:00:00,57.49,2.428,105.07,2105.4,12.87
S003206,M006,2025-03-26 04:00:00,59.81,2.407,107.48,2034.0,46.76
S003207,M006,2025-03-26 08:00:00,56.78,2.807,103.02,2064.9,30.64
S003208,M006,2025-03-26 12:00:00,56.4,2.631,102.32,2107.8,38.46
S003209,M006,2025-03-26 16:00:00,55.06,2.729,103.55,2070.0,13.15
S003210,M006,2025-03-26 20:00:00,56.63,2.496,103.62,2100.0,18.8
S003211,M006,2025-03-27 00:00:00,55.49,2.798,106.65,2051.5,21.24
S003212,M006,2025-03-27 04:00:00,57.17,2.751,100.84,2084.9,44.57
S003213,M006,2025-03-27 08:00:00,55.22,2.615,103.92,2033.4,42.36
S003214,M006,2025-03-27 12:00:00,57.22,2.661,100.9,2077.9,38.08
S003215,M006,2025-03-27 16:00:00,56.93,2.641,105.22,2027.6,49.04
S003216,M006,2025-03-27 20:00:00,55.36,2.347,105.92,2075.6,27.93
S003217,M006,2025-03-28 00:00:00,56.16,2.487,106.99,2070.1,22.87
S003218,M006,2025-03-28 04:00:00,60.75,2.641,101.49,2069.6,48.08
S003219,M006,2025-03-28 08:00:00,59.5,2.676,99.63,2036.1,25.62
S003220,M006,2025-03-28 12:00:00,54.97,2.413,101.9,2043.6,15.36
S003221,M006,2025-03-28 16:00:00,56.55,2.762,105.99,2080.9,27.54
